date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:52	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-546ef9cb83800%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIconsd41d.eot	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/elegant.css)
16:16:52	386421/386421	---M--	200	added ('OK')	image/svg+xml	etag:%225e575-546ef9ab16b80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont.svg?v=4.6.1	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont914c.svg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/css/font-awesome.min.css)
16:16:52	63664/63664	---M--	200	added ('OK')	application/font-woff	etag:%22f8b0-546ef9cf54100%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.woff	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/elegant.css)
16:16:52	59388/59388	---M--	200	added ('OK')	application/font-sfnt	etag:%22e7fc-546ef9cd6bc80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.ttf	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/elegant.css)
16:16:53	274/274	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Dec%202021%2010:46:53%20GMT	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/owl.carousel.2/assets/owl.video.play.png	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/owl.carousel.2/assets/owl.video.play.png	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/owl.carousel.2/assets/owl.carousel.css)
16:16:53	279128/279128	---M--	200	added ('OK')	image/svg+xml	etag:%2244258-546ef9cf54100%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.svg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/elegant.css)
16:16:53	4601/4601	---M--	200	added ('OK')	image/jpeg	etag:%2211f9-5360b40b99e80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/img/pattern/topbar-bg.jpg	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/img/pattern/topbar-bg.jpg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/css/theme.css)
16:16:53	115037/115037	---M--	200	added ('OK')	image/jpeg	etag:%221c15d-5360b3c6efc80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/img/background/banner-1.jpg	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/img/background/banner-1.jpg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/css/theme.css)
16:16:54	92753/92753	---M--	200	added ('OK')	image/jpeg	etag:%2216a51-5360b3d261780%22	https://jthemes.net/themes/f-html/GO-Courier/assets/img/background/step-bg.jpg	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/img/background/step-bg.jpg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/css/theme.css)
16:16:54	69852/69852	---M--	200	added ('OK')	image/jpeg	etag:%22110dc-5360b3d81a500%22	https://jthemes.net/themes/f-html/GO-Courier/assets/img/background/testimonial-bg.jpg	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/img/background/testimonial-bg.jpg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/css/theme.css)
16:16:54	66369/66369	---M--	200	added ('OK')	image/png	etag:%2210341-5360b3ce90e80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/img/background/MAP.png	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/img/background/MAP.png	(from https://jthemes.net/themes/f-html/GO-Courier/assets/css/theme.css)
16:16:54	548579/548579	---M--	200	added ('OK')	image/jpeg	etag:%2285ee3-5360b3d632080%22	https://jthemes.net/themes/f-html/GO-Courier/assets/img/background/banner-2.jpg	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/img/background/banner-2.jpg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/css/theme.css)
16:16:54	41461/41461	---M--	200	added ('OK')	image/png	etag:%22a1f5-5360b40d82300%22	https://jthemes.net/themes/f-html/GO-Courier/assets/img/pattern/footer-top-bg.png	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/img/pattern/footer-top-bg.png	(from https://jthemes.net/themes/f-html/GO-Courier/assets/css/theme.css)
